Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	constraint_SUM_VIOL	constraint_footmin-no-s-unless-preceded-by-ww	constraint_footmin-none	constraint_posthoc-no-final-ww	constraint_posthoc-standardize-weakpos	constraint_strength.s=>-u	constraint_strength.w=>-p	constraint_stress.s=>-u	constraint_stress.w=>-p	constraint_word-elision	line	line_is_in_nonbounded_parses	line_iscorrect	line_iscorrect_dummy	line_iscorrect_dummy_iambic	line_iscorrect_human2	line_num	meter_info	num_sylls	num_sylls_correct	num_sylls_correct_control	num_sylls_correct_control_iambic	num_sylls_correct_human2	parse	parse_comp	parse_human	parse_human2	parse_str_compu	parse_str_human	parse_str_stress	parses_comp_nonbounded	perc_sylls_correct	perc_sylls_correct_control	perc_sylls_correct_control_iambic	perc_sylls_correct_human2	prosody_ipa	prosody_stress
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	19.0	0	0	0	0	3.0	6.0	6.0	4.0	0	Years have risen and fallen in darkness or in twilight,	0	0	0	0	1	(4, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	14	11	11	3	14	swswwswwswswsw	swswswswswswsw	swswwswwswswsw	swswwswwswswsw	YEARS  have  RI  sen  AND  fall  EN  in  DARK  ness  OR  in  TWI  light	YEARS  have  RI  sen  and  FALL  en  in  DARK  ness  OR  in  TWI  light	YEARS  HAVE  RI  sen  and  FALL  en  in  DARK  ness  or  in  TWI  LIGHT	swswswswswswsw | wswswswswswsws	0.785714285714	0.785714285714	0.214285714286	1.0	`jɪrz `hæv `rɪ.zən ænd `fɑ.lən ɪn `dɑrk.nəs ɔːr ɪn `twaɪ.'laɪt	P P PU U PU U PU U U PS
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	4.0	0	0	0	0	0	0	4.0	0	0	Ages waxed and waned that knew not thee nor thine,	1	1	1	0	1	(5, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	11	11	11	0	11	swswswswsws	swswswswsws	swswswswsws	swswswswsws	AG  es  WAXED  and  WANED  that  KNEW  not  THEE  nor  THINE	AG  es  WAXED  and  WANED  that  KNEW  not  THEE  nor  THINE	AG  es  WAXED  and  WANED  THAT  KNEW  NOT  thee  nor  thine	swswswswsws	1.0	1.0	0.0	1.0	`eɪ.ʤəz `wækst ænd `weɪnd `ðæt `nuː `nɑt ðiː nɔːr ðaɪn	PU P U P P P P U U U
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	6.0	0	0	0	0	0	0	2.0	4.0	0	While the world sought light by night and sought not thy light,	1	1	1	0	1	(6, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	12	12	12	0	12	swswswswswsw	swswswswswsw	swswswswswsw	swswswswswsw	WHILE  the  WORLD  sought  LIGHT  by  NIGHT  and  SOUGHT  not  THY  light	WHILE  the  WORLD  sought  LIGHT  by  NIGHT  and  SOUGHT  not  THY  light	WHILE  the  WORLD  SOUGHT  LIGHT  by  NIGHT  and  SOUGHT  NOT  thy  LIGHT	swswswswswsw	1.0	1.0	0.0	1.0	`waɪl ðə `wɛːld `sɔːt `laɪt baɪ `naɪt ænd `sɔːt `nɑt ðaɪ `laɪt	P U P P P U P U P P U P
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	4.0	0	0	0	0	0	0	0	4.0	0	Since the sad last pilgrim left thy dark mid shrine.	1	1	1	0	1	(7, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	11	11	11	0	11	swswswswsws	swswswswsws	swswswswsws	swswswswsws	SINCE  the  SAD  last  PIL  grim  LEFT  thy  DARK  mid  SHRINE	SINCE  the  SAD  last  PIL  grim  LEFT  thy  DARK  mid  SHRINE	SINCE  the  SAD  LAST  PIL  grim  LEFT  thy  DARK  MID  SHRINE	swswswswsws	1.0	1.0	0.0	1.0	`sɪns ðə `sæd `læst `pɪl.grʌm `lɛft ðaɪ `dɑrk `mɪd `ʃraɪn	P U P P PU P U P P P
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	2.0	0	0	0	0	0	0	0	2.0	0	Dark the shrine and dumb the fount of song thence welling,	1	1	1	0	1	(8, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	12	12	12	0	12	swswswswswsw	swswswswswsw	swswswswswsw	swswswswswsw	DARK  the  SHRINE  and  DUMB  the  FOUNT  of  SONG  thence  WE  lling	DARK  the  SHRINE  and  DUMB  the  FOUNT  of  SONG  thence  WE  lling	DARK  the  SHRINE  and  DUMB  the  FOUNT  of  SONG  THENCE  WE  lling	swswswswswsw	1.0	1.0	0.0	1.0	`dɑrk ðə `ʃraɪn ænd `dəm ðə `faʊn ʌv `sɔːŋ `ðɛns `wɛ.lɪŋ	P U P U P U P U P P PU
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	0	0	0	0	0	0	0	0	0	0	Save for words more sad than tears of blood, that said:	1	1	1	0	1	(9, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	11	11	11	0	11	swswswswsws	swswswswsws	swswswswsws	swswswswsws	SAVE  for  WORDS  more  SAD  than  TEARS  of  BLOOD  that  SAID	SAVE  for  WORDS  more  SAD  than  TEARS  of  BLOOD  that  SAID	SAVE  for  WORDS  MORE  SAD  than  TEARS  of  BLOOD  THAT  SAID	swswswswsws	1.0	1.0	0.0	1.0	`seɪv fɔːr `wɛːdz `mɔːr `sæd ðæn `tɛrz ʌv `blʌd `ðæt `sɛd	P U P P P U P U P P P
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	12.0	0	0	0	0	3.0	3.0	4.0	2.0	0	Tell the king, on earth has fallen the glorious dwelling,	0	0	0	0	0	(10, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	13	8	8	5	11	swswswswwswsw	swswswswswswsw	swswswswwswsw	swswswswwswwsw	TELL  the  KING  on  EARTH  has  FALL  en  THE  glo  RI  ous  DWE  lling	TELL  the  KING  on  EARTH  has  FALL  en  the  GLO  ri  OUS  dwe	TELL  the  KING  on  EARTH  HAS  FALL  en  the  GLO  ri  ous  DWE  lling	swswswswswswsw	0.615384615385	0.615384615385	0.384615384615	0.846153846154	`tɛl ðə `kɪŋ ɑn `ɛːθ `hæz `fɑ.lən ðə `glɔː.riː.əs `dwɛ.lɪŋ	P U P U P P PU U PUU PU
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	4.0	0	0	0	0	0	0	4.0	0	0	And the watersprings that spake are quenched and dead.	1	1	1	0	1	(11, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	11	11	11	0	11	swswswswsws	swswswswsws	swswswswsws	swswswswsws	AND  the  WA  ter  SPRINGS  that  SPAKE  are  QUENCHED  and  DEAD	AND  the  WA  ter  SPRINGS  that  SPAKE  are  QUENCHED  and  DEAD	and  the  WA  ter  springs  THAT  SPAKE  are  QUENCHED  and  DEAD	swswswswsws	1.0	1.0	0.0	1.0	ænd ðə `wɔː.tʌ.spɹɪŋ `ðæt `speɪk ɑr `kwɛntʃ ænd `dɛd	U U PUU P P U P U P
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	4.0	0	0	0	0	0	0	0	4.0	0	Not a cell is left the God, no roof, no cover	1	1	1	0	1	(12, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	12	12	12	0	12	swswswswswsw	swswswswswsw	swswswswswsw	swswswswswsw	NOT  a  CELL  is  LEFT  the  GOD  no  ROOF  no  COV  er	NOT  a  CELL  is  LEFT  the  GOD  no  ROOF  no  COV  er	NOT  a  CELL  is  LEFT  the  GOD  NO  ROOF  NO  COV  er	swswswswswsw	1.0	1.0	0.0	1.0	`nɑt eɪ `sɛl ɪz `lɛft ðə `gɑd `noʊ `ruːf `noʊ `kə.vɛː	P U P U P U P P P P PU
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	0	0	0	0	0	0	0	0	0	0	In his hand the prophet laurel flowers no more.	1	1	1	0	0	(13, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	12	12	12	0	11	swswswswswsw	swswswswswsw	swswswswswsw	swswswswsws	IN  his  HAND  the  PRO  phet  LAU  rel  FLOW  ers  NO  more	IN  his  HAND  the  PRO  phet  LAU  rel  FLOW  ers  NO  more	in  his  HAND  the  PRO  phet  LAU  rel  FLOW  ers  NO  MORE	swswswswswsw	1.0	1.0	0.0	0.916666666667	ɪn hɪz `hænd ðə `prɑ.fət `lɔː.rəl `flaʊ.ɛːz `noʊ `mɔːr	U U P U PU PU PU P P
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	8.0	0	0	0	0	0	0	2.0	6.0	0	And the great king's high sad heart, thy true last lover,	1	1	1	0	1	(14, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	12	12	12	0	12	swswswswswsw	swswswswswsw	swswswswswsw	swswswswswsw	AND  the  GREAT  king's  HIGH  sad  HEART  thy  TRUE  last  LO  ver	AND  the  GREAT  king's  HIGH  sad  HEART  thy  TRUE  last  LO  ver	and  the  GREAT  KING'S  HIGH  SAD  HEART  thy  TRUE  LAST  LO  ver	swswswswswsw	1.0	1.0	0.0	1.0	ænd ðə `greɪt `kɪŋz `haɪ `sæd `hɑrt ðaɪ `truː `læst `lə.vɛː	U U P P P P P U P P PU
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	2.0	0	0	0	0	0	0	2.0	0	0	Felt thine answer pierce and cleave it to the core.	1	1	1	0	1	(15, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	11	11	11	0	11	swswswswsws	swswswswsws	swswswswsws	swswswswsws	FELT  thine  AN  swer  PIERCE  and  CLEAVE  it  TO  the  CORE	FELT  thine  AN  swer  PIERCE  and  CLEAVE  it  TO  the  CORE	FELT  thine  AN  swer  PIERCE  and  CLEAVE  IT  to  the  CORE	swswswswsws	1.0	1.0	0.0	1.0	`fɛlt ðaɪn `æn.sɛː `pɪrs ænd `kliːv `ɪt tuː ðə `kɔːr	P U PU P U P P U U P
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	4.0	0	0	0	0	0	0	2.0	2.0	0	And he bowed down his hopeless head	0	0	0	0	0	(16, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	6	6	6	7	wwsswsws	wswswsws	wwsswsws	wwswwsws	and  HE  bowed  DOWN  his  HOPE  less  HEAD	and  he  BOWED  DOWN  his  HOPE  less  HEAD	and  HE  BOWED  down  his  HOPE  less  HEAD	wswswsws	0.75	0.75	0.75	0.875	ænd `hiː `baʊd daʊn hɪz `hoʊ.pləs `hɛd	U P P U U PU P
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	6.0	0	0	0	0	0	0	2.0	4.0	0	In the drift of the wild world's tide,	0	0	0	0	1	(17, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	3	7	5	8	wwswwsws	swswswsw	wwswwsws	wwswwsws	IN  the  DRIFT  of  THE  wild  WORLD'S  tide	in  the  DRIFT  of  the  WILD  world's  TIDE	in  the  DRIFT  of  the  WILD  WORLD'S  TIDE	swswswsw	0.375	0.875	0.625	1.0	ɪn ðə `drɪft ʌv ðə `waɪld `wɛːldz `taɪd	U U P U U P P P
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	4.0	0	0	0	0	0	0	2.0	2.0	0	And dying, Thou hast conquered, he said,	0	0	0	0	1	(18, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	9	7	6	7	9	wswswswws	wswswswsw	wswswswws	wswswswws	and  DY  ing  THOU  hast  CON  quered  HE  said	and  DY  ing  THOU  hast  CON  quered  he  SAID	and  DY  ing  thou  HAST  CON  quered  HE  SAID	wswswswsw	0.777777777778	0.666666666667	0.777777777778	1.0	ænd `daɪ.ɪŋ ðaʊ `hæst `kɑŋ.kɛːd `hiː `sɛd	U PU U P PU P P
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	2.0	0	0	0	0	0	0	0	2.0	0	Galilean; he said it, and died.	0	0	0	0	0	(19, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	9	6	8	3	8	swswwswws	swswswsws	swswwswws	wwswwswws	GA  li  LE  an  HE  said  IT  and  DIED	GA  li  LE  an  he  SAID  it  and  DIED	GA  li  LE  an  HE  SAID  IT  and  DIED	swswswsws	0.666666666667	0.888888888889	0.333333333333	0.888888888889	'gæ.lə.`liː.ən `hiː `sɛd `ɪt ænd `daɪd	SUPU P P P U P
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	6.0	0	0	0	0	0	0	6.0	0	0	And the world that was thine and was ours	0	0	0	0	1	(20, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	9	5	9	4	9	wwswwswws	swswswswsw	wwswwswws	wwswwswws	AND  the  WORLD  that  WAS  thine  AND  was  OU  rs	and  the  WORLD  that  was  THINE  and  was  OU	and  the  WORLD  THAT  was  thine  and  was  OU  rs	swswswswsw | swswswsws	0.555555555556	1.0	0.444444444444	1.0	ænd ðə `wɛːld `ðæt wɑz ðaɪn ænd wɑz `aʊ.ɛːz	U U P P U U U U PU
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	4.0	0	0	0	0	0	0	2.0	2.0	0	When the Graces took hands with the Hours	0	0	0	0	1	(21, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	9	5	9	4	9	wwswwswws	swswswswsw	wwswwswws	wwswwswws	WHEN  the  GRA  ces  TOOK  hands  WITH  the  HO  urs	when  the  GRA  ces  took  HANDS  with  the  HO	WHEN  the  GRA  ces  TOOK  HANDS  with  the  HO  urs	swswswswsw	0.555555555556	1.0	0.444444444444	1.0	`wɛn ðə `greɪ.sɪz `tʊk `hændz wɪð ðə `aʊ.ɛːz	P U PU P P U U PU
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	4.0	0	0	0	0	0	0	2.0	2.0	0	Grew cold as a winter wave	0	0	0	0	1	(22, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	7	4	2	3	7	wswwsws	swswsws	wswwsws	wswwsws	GREW  cold  AS  a  WIN  ter  WAVE	grew  COLD  as  a  WIN  ter  WAVE	GREW  COLD  as  a  WIN  ter  WAVE	swswsws	0.571428571429	0.285714285714	0.428571428571	1.0	`gruː `koʊld æz eɪ `wɪn.tɛː `weɪv	P P U U PU P
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	6.0	0	0	0	0	0	0	2.0	4.0	0	In the wind from a wide-mouthed grave,	0	0	0	0	1	(23, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	3	7	5	8	wwswwsws	swswswsw	wwswwsws	wwswwsws	IN  the  WIND  from  A  wide  MOUTHED  grave	in  the  WIND  from  a  WIDE  mouthed  GRAVE	in  the  WIND  from  a  WIDE  MOUTHED  GRAVE	swswswsw	0.375	0.875	0.625	1.0	ɪn ðə `waɪnd frʌm eɪ `waɪd `maʊðd `greɪv	U U P U U P P P
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	14.0	0	0	0	0	3.0	3.0	4.0	4.0	0	As a gulf wide open to swallow	0	0	0	0	1	(24, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	9	4	5	4	9	wwswswwsw	wswswswsw	wwswswwsw	wwswswwsw	as  A  gulf  WIDE  op  EN  to  SWAL  low	as  a  GULF  wide  OP  en  to  SWAL  low	as  a  GULF  WIDE  OP  en  to  SWAL  low	wswswswsw	0.444444444444	0.555555555556	0.444444444444	1.0	æz eɪ `gʌlf `waɪd `oʊ.pən tuː `swɑ.loʊ	U U P P PU U PU
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	6.0	0	0	0	0	0	0	2.0	4.0	0	The light that the world held dear.	0	0	0	0	1	(25, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	7	4	2	3	7	wswwsws	swswsws	wswwsws	wswwsws	THE  light  THAT  the  WORLD  held  DEAR	the  LIGHT  that  the  WORLD  held  DEAR	the  LIGHT  THAT  the  WORLD  HELD  DEAR	swswsws | wswswsw	0.571428571429	0.285714285714	0.428571428571	1.0	ðə `laɪt `ðæt ðə `wɛːld `hɛld `dɪr	U P P U P P P
tetrameter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	19.0	0	0	0	0	6.0	3.0	8.0	2.0	0	O father of all of us, Paian, Apollo,	0	0	0	0	1	(26, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	12	6	4	6	12	wswwswwswwsw	wswswswswsws	wswwswwswwsw	wswwswwswwsw	o  FA  ther  OF  all  OF  us  PA  ian  AP  ol  LO	o  FA  ther  of  ALL  of  us  PA  ian  ap  OL  lo	o  FA  ther  of  ALL  of  us  PA  ian  ap  OL  lo	wswswswswsws	0.5	0.333333333333	0.5	1.0	oʊ `fɑ.ðɛː ʌv `ɔːl ʌv əs `peɪ.ʌ ə.`pɑ.loʊ	U PU U P U U PU UPU
trimeter	anapestic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	1.0	0	0	0	0	0	0	0	0	1.0	Destroyer and healer, hear!	0	0	0	0	1	(27, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	7	3	2	3	7	wswwsws	wswsws	wswwsws	wswwsws	dest  ROYER  and  HEAL  er  HEAR	dest  ROYER  and  heal  ER  hear	dest  ROYER  and  heal  ER  hear	wswsws | wswswsw | swswsws	0.428571428571	0.285714285714	0.428571428571	1.0	dɪ.`strɔɪ.ɛː ænd `hiː.lɛː `hɪr	UPU U PU P
hexameter	trochaic	Z300502610	Algernon Charles Swinburne	The Last Oracle	1876.0	0	0	0	0	0	0	0	0	0	0	Age on age thy mouth was mute, thy face was hidden,	1	1	1	0	1	(28, 2)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	12	12	12	0	12	swswswswswsw	swswswswswsw	swswswswswsw	swswswswswsw	AGE  on  AGE  thy  MOUTH  was  MUTE  thy  FACE  was  HID  den	AGE  on  AGE  thy  MOUTH  was  MUTE  thy  FACE  was  HID  den	AGE  on  AGE  thy  MOUTH  was  MUTE  thy  FACE  was  HID  den	swswswswswsw	1.0	1.0	0.0	1.0	`eɪʤ ɑn `eɪʤ ðaɪ `maʊθ wɑz `mjuːt ðaɪ `feɪs wɑz `hɪ.dən	P U P U P U P U P U PU
