Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	line	line_num	parse	parse_human2
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	I sprang from the bed to see what was the matter.	(10, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	Away to the window I flew like a flash,	(11, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	Tore open the shutters and threw up the sash.	(12, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	The moon on the breast of the new-fallen snow,	(13, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	Gave the lustre of mid-day to objects below,	(14, 0)	swswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	When, what to my wondering eyes should appear,	(15, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	But a miniature sleigh, and eight tiny rein-deer,	(16, 0)	wwswwswswwsw	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	With a little old driver, so lively and quick,	(17, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	I knew in a moment it must be St. Nick.	(18, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	More rapid than eagles his coursers they came,	(19, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	And he whistled, and shouted, and called them by name;	(20, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	“Now, Dasher! now, Dancer! now, Prancer and Vixen!	(21, 0)	wswwswwswwsw	w|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	On, Comet! on, Cupid! on, Donder and Blitzen!	(22, 0)	wswwswwswwsw	w|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	To the top of the porch! to the top of the wall!	(23, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	Now dash away! dash away! dash away all!”	(24, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	As dry leaves that before the wild hurricane fly,	(25, 0)	wwswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	When they meet with an obstacle, mount to the sky;	(26, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	So up to the house-top the coursers they flew,	(27, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	With the sleigh full of Toys, and St. Nicholas too.	(28, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	And then, in a twinkling, I heard on the roof,	(29, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	The prancing and pawing of each little hoof	(30, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	As I drew in my head, and was turning around,	(31, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	Down the chimney St. Nicholas came with a bound.	(32, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	He was dressed all in fur, from his head to his foot,	(33, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	And his clothes were all tarnished with ashes and soot;	(34, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	A bundle of Toys he had flung on his back,	(35, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	And he look'd like a pedlar just opening his pack.	(36, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	His eyes how they twinkled! his dimples how merry!	(37, 0)	wswwswwswwsw	w|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	His cheeks were like roses, his nose like a cherry!	(38, 0)	wswwswwswwsw	w|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	His droll little mouth was drawn up like a bow,	(39, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	And the beard of his chin was as white as the snow;	(40, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	The stump of a pipe he held tight in his teeth,	(41, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	And the smoke it encircled his head like a wreath;	(42, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	He had a broad face and a little round belly,	(43, 0)	wswwswwswwsw	w|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	That shook when he laughed, like a bowlfull of jelly.	(44, 0)	wswwswwswwsw	w|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	He was chubby and plump, a right jolly old elf,	(45, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	And I laughed when I saw him, in spite of myself;	(46, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	A wink of his eye and a twist of his head,	(47, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	Soon gave me to know I had nothing to dread;	(48, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	He spoke not a word, but went straight to his work,	(49, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	And fill'd all the stockings; then turned with a jerk,	(50, 0)	wswwswswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	And laying his finger aside of his nose,	(51, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	And giving a nod, up the chimney he rose;	(52, 0)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	He sprang to his sleigh, to his team gave a whistle,	(53, 0)	wswwswwswwsw	w|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	And away they all flew like the down of a thistle.	(54, 0)	wwswwswwswwsw	ww|s|ww|s|ww|s|ww|s|w
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	But I heard him exclaim, ere he drove out of sight,	(55, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200188792	Clement Clarke Moore	A Visit from St. Nicholas	1823.0	“Happy Christmas to all, and to all a good night.”	(56, 0)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	The Assyrian came down like the wolf on the fold,	(1, 1)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	And his cohorts were gleaming in purple and gold;	(2, 1)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	And the sheen of their spears was like stars on the sea,	(3, 1)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	When the blue wave rolls nightly on deep Galilee.	(4, 1)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	Like the leaves of the forest when Summer is green,	(5, 2)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	That host with their banners at sunset were seen:	(6, 2)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	Like the leaves of the forest when Autumn hath blown,	(7, 2)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	That host on the morrow lay withered and strown.	(8, 2)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	For the Angel of Death spread his wings on the blast,	(9, 3)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	And breathed in the face of the foe as he passed;	(10, 3)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	And the eyes of the sleepers waxed deadly and chill,	(11, 3)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	And their hearts but once heaved and for ever grew still!	(12, 3)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	And there lay the steed with his nostril all wide,	(13, 4)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	But through it there rolled not the breath of his pride;	(14, 4)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	And the foam of his gasping lay white on the turf,	(15, 4)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	And cold as the spray of the rock-beating surf.	(16, 4)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	And there lay the rider distorted and pale,	(17, 5)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	With the dew on his brow, and the rust on his mail:	(18, 5)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	And the tents were all silent the banners alone	(19, 5)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	The lances unlifted the trumpet unblown.	(20, 5)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	And the widows of Ashur are loud in their wail,	(21, 6)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	And the idols are broke in the temple of Baal;	(22, 6)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	And the might of the Gentile, unsmote by the sword,	(23, 6)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z300294270	George Gordon, Lord Byron	The Destruction of Sennacherib	1815.0	Hath melted like snow in the glance of the Lord!	(24, 6)	wswwswwswws	w|s|ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	“Just the place for a Snark!” the Bellman cried,	(1, 1)	wwswwswsws	ww|s|ww|s|w|s|w|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	As he landed his crew with care;	(2, 1)	wwswwsws	ww|s|ww|s|w|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	Supporting each man on the top of the tide	(3, 1)	wswwswwswws	w|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	By a finger entwined in his hair.	(4, 1)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	“Just the place for a Snark! I have said it twice:	(5, 2)	wwswwswwswws	ww|s|ww|s|ww|s|w|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	That alone should encourage the crew.	(6, 2)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	Just the place for a Snark! I have said it thrice:	(7, 2)	wwswwswwsws	ww|s|ww|s|ww|s|w|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	What I tell you three times is true.”	(8, 2)	wwswwsws	ww|s|ww|s|w|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	The crew was complete: it included a Boots	(9, 3)	wswwswwswws	w|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	A maker of Bonnets and Hoods	(10, 3)	wswwswws	w|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	A Barrister, brought to arrange their disputes	(11, 3)	wswwswwswws	w|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	And a Broker, to value their goods.	(12, 3)	wwswwswws	ww|s|ww|s|w|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	A Billiard-marker, whose skill was immense,	(13, 4)	wswswwswws	w|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	Might perhaps have won more than his share	(14, 4)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	But a Banker, engaged at enormous expense,	(15, 4)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	Had the whole of their cash in his care.	(16, 4)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	There was also a Beaver, that paced on the deck,	(17, 5)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	Or would sit making lace in the bow:	(18, 5)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	And had often (the Bellman said) saved them from wreck	(19, 5)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	Though none of the sailors knew how.	(20, 5)	wswwswws	w|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	There was one who was famed for the number of things	(21, 6)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	He forgot when he entered the ship:	(22, 6)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	His umbrella, his watch, all his jewels and rings,	(23, 6)	wwswwswwsws	ww|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	And the clothes he had bought for the trip.	(24, 6)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	He had forty-two boxes, all carefully packed,	(25, 7)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	With his name painted clearly on each:	(26, 7)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	But, since he omitted to mention the fact,	(27, 7)	wswwswwswws	w|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	They were all left behind on the beach.	(28, 7)	swwswswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	The loss of his clothes hardly mattered, because	(29, 8)	wswwswwsw	w|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	He had seven coats on when he came,	(30, 8)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	With three pair of boots but the worst of it was,	(31, 8)	wswwswwswws	w|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	He had wholly forgotten his name.	(32, 8)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	He would answer to “Hi!” or to any loud cry,	(33, 9)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	Such as “Fry me!” or “Fritter my wig!”	(34, 9)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	To “What-you-may-call-um!” or “What-was-his-name!”	(35, 9)	wswwswwswws	w|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	But especially “Thing-um-a-jig!”	(36, 9)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	While, for those who preferred a more forcible word,	(37, 10)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	He had different names from these:	(38, 10)	wwswwsws	ww|s|ww|s|w|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	His intimate friends called him “Candle-ends,”	(39, 10)	wswwswwsws	w|s|ww|s|ww|s|w|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	And his enemies “Toasted-cheese.”	(40, 10)	wwswwsws	ww|s|ww|s|w|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	“His form is ungainly his intellect small ”	(41, 11)	wswwswwswws	w|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	(So the Bellman would often remark)	(42, 11)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	“But his courage is perfect! And that, after all,	(43, 11)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	Is the thing that one needs with a Snark.”	(44, 11)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	He would joke with hyænas, returning their stare	(45, 12)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	With an impudent wag of the head:	(46, 12)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	And he once went a walk, paw-in-paw, with a bear,	(47, 12)	wwswwswwswws	ww|s|ww|s|ww|s|ww|s
trimeter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	“Just to keep up its spirits,” he said.	(48, 12)	wwswwswws	ww|s|ww|s|ww|s
tetrameter	anapestic	Z200647106	Lewis Carroll	The Hunting of the Snark	1874.0	He came as a Baker: but owned, when too late	(49, 13)	wswwswwswws	w|s|ww|s|ww|s|ww|s
